,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1650238453.5203776,89322.0,58.181,115.534,2.7230000000000003,"{'root--consul': 6.0, 'root--frontend': 19.0, 'root--geo': 7.0, 'root--jaeger': 4.0, 'root--memcached-profile': 7.0, 'root--memcached-rate': 12.0, 'root--memcached-reserve': 15.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 13.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 11.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 8.0, 'root--profile': 3.0, 'root--rate': 18.0, 'root--recommendation': 11.0, 'root--reservation': 3.0, 'root--search': 3.0, 'root--user': 3.0}",1650238453.5203776,1650238484.06704
1650238484.073949,89306.0,56.104,107.57,10.062000000000001,"{'root--consul': 9.2, 'root--frontend': 13.8, 'root--geo': 6.133333333333334, 'root--jaeger': 3.1333333333333333, 'root--memcached-profile': 7.0, 'root--memcached-rate': 12.8, 'root--memcached-reserve': 14.166666666666666, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 14.6, 'root--mongodb-rate': 4.6, 'root--mongodb-recommendation': 6.666666666666667, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 10.333333333333334, 'root--profile': 3.0, 'root--rate': 7.6, 'root--recommendation': 14.166666666666666, 'root--reservation': 4.533333333333333, 'root--search': 10.0, 'root--user': 3.0}",1650238484.073949,1650238514.1167154
1650238514.117487,89320.0,66.865,100.954,2.114,"{'root--consul': 10.0, 'root--frontend': 13.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 7.0, 'root--memcached-rate': 13.0, 'root--memcached-reserve': 14.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 11.0, 'root--profile': 3.0, 'root--rate': 5.0, 'root--recommendation': 15.0, 'root--reservation': 5.0, 'root--search': 12.0, 'root--user': 3.0}",1650238514.117487,1650238544.1695547
1650238544.1703012,89323.0,66.42,107.078,2.529,"{'root--consul': 10.0, 'root--frontend': 13.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 7.0, 'root--memcached-rate': 13.0, 'root--memcached-reserve': 14.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 11.0, 'root--profile': 3.0, 'root--rate': 5.0, 'root--recommendation': 15.0, 'root--reservation': 5.0, 'root--search': 12.0, 'root--user': 3.0}",1650238544.1703012,1650238574.226309
1650238574.2269642,89321.0,60.862,101.267,2.3169999999999997,"{'root--consul': 10.0, 'root--frontend': 13.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 7.0, 'root--memcached-rate': 13.0, 'root--memcached-reserve': 14.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 11.0, 'root--profile': 3.0, 'root--rate': 5.0, 'root--recommendation': 15.0, 'root--reservation': 5.0, 'root--search': 12.0, 'root--user': 3.0}",1650238574.2269642,1650238604.2738268
1650238604.2747025,89323.0,65.195,117.715,2.552,"{'root--consul': 10.0, 'root--frontend': 13.0, 'root--geo': 6.0, 'root--jaeger': 3.0, 'root--memcached-profile': 7.0, 'root--memcached-rate': 13.0, 'root--memcached-reserve': 14.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 11.0, 'root--profile': 3.0, 'root--rate': 5.0, 'root--recommendation': 15.0, 'root--reservation': 5.0, 'root--search': 12.0, 'root--user': 3.0}",1650238604.2747025,1650238634.320583
1650238634.3212898,84503.0,122.103,2406.895,358.33,"{'root--consul': 6.7, 'root--frontend': 7.5, 'root--geo': 8.133333333333333, 'root--jaeger': 5.1, 'root--memcached-profile': 7.8, 'root--memcached-rate': 13.433333333333334, 'root--memcached-reserve': 10.733333333333333, 'root--mongodb-geo': 4.6, 'root--mongodb-profile': 16.6, 'root--mongodb-rate': 5.4, 'root--mongodb-recommendation': 6.4, 'root--mongodb-reservation': 5.3, 'root--mongodb-user': 7.8, 'root--profile': 3.0, 'root--rate': 8.833333333333334, 'root--recommendation': 11.0, 'root--reservation': 4.2, 'root--search': 12.7, 'root--user': 3.0}",1650238634.3212898,1650238664.3721993
1650238664.372892,89318.0,63.991,119.22,3.093,"{'root--consul': 4.0, 'root--frontend': 3.0, 'root--geo': 11.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 14.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 19.0, 'root--mongodb-rate': 6.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 3.0, 'root--profile': 3.0, 'root--rate': 16.0, 'root--recommendation': 5.0, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 3.0}",1650238664.372892,1650238694.423416
1650238694.4241312,89322.0,69.23,112.602,3.27,"{'root--consul': 4.0, 'root--frontend': 3.0, 'root--geo': 11.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 14.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 19.0, 'root--mongodb-rate': 6.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 3.0, 'root--profile': 3.0, 'root--rate': 16.0, 'root--recommendation': 5.0, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 3.0}",1650238694.4241312,1650238724.9660525
1650238724.9667554,89319.0,67.108,114.257,3.177,"{'root--consul': 4.0, 'root--frontend': 3.0, 'root--geo': 11.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 14.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 19.0, 'root--mongodb-rate': 6.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 3.0, 'root--profile': 3.0, 'root--rate': 16.0, 'root--recommendation': 5.0, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 3.0}",1650238724.9667554,1650238755.016159
1650238755.0168436,89321.0,56.784,103.807,3.069,"{'root--consul': 4.0, 'root--frontend': 3.0, 'root--geo': 11.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 14.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 19.0, 'root--mongodb-rate': 6.0, 'root--mongodb-recommendation': 7.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 3.0, 'root--profile': 3.0, 'root--rate': 16.0, 'root--recommendation': 5.0, 'root--reservation': 3.0, 'root--search': 14.0, 'root--user': 3.0}",1650238755.0168436,1650238785.0560882
1650238785.0567849,89325.0,52.238,100.093,3.0469999999999997,"{'root--consul': 5.05, 'root--frontend': 3.15, 'root--geo': 10.566666666666666, 'root--jaeger': 7.083333333333333, 'root--memcached-profile': 9.166666666666666, 'root--memcached-rate': 11.983333333333333, 'root--memcached-reserve': 6.4, 'root--mongodb-geo': 6.8, 'root--mongodb-profile': 18.9, 'root--mongodb-rate': 5.9, 'root--mongodb-recommendation': 7.4, 'root--mongodb-reservation': 8.75, 'root--mongodb-user': 3.45, 'root--profile': 3.1666666666666665, 'root--rate': 15.216666666666667, 'root--recommendation': 5.1, 'root--reservation': 3.0166666666666666, 'root--search': 13.45, 'root--user': 3.0166666666666666}",1650238785.0567849,1650238815.1022143
1650238815.1029134,89326.0,53.701,100.811,0.478,"{'root--consul': 25.0, 'root--frontend': 6.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 18.916666666666668, 'root--profile': 7.95, 'root--rate': 3.0, 'root--recommendation': 7.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 4.983333333333333}",1650238815.1029134,1650238845.1619446
1650238845.1626284,89325.0,62.54,117.223,0.46,"{'root--consul': 25.0, 'root--frontend': 6.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 19.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 7.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 5.0}",1650238845.1626284,1650238875.6986616
1650238875.6994226,89321.0,52.538,106.132,0.446,"{'root--consul': 25.0, 'root--frontend': 6.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 19.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 7.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 5.0}",1650238875.6994226,1650238905.7513351
1650238905.7520273,89328.0,60.95,114.787,0.47,"{'root--consul': 25.0, 'root--frontend': 6.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 19.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 7.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 5.0}",1650238905.7520273,1650238935.805233
1650238935.8058605,89326.0,68.978,117.623,0.47100000000000003,"{'root--consul': 25.0, 'root--frontend': 6.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 19.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 7.0, 'root--reservation': 4.0, 'root--search': 3.0, 'root--user': 5.0}",1650238935.8058605,1650238965.8567646
1650238965.8577778,89320.0,57.808,109.398,0.425,"{'root--consul': 17.933333333333334, 'root--frontend': 21.766666666666666, 'root--geo': 3.9, 'root--jaeger': 11.25, 'root--memcached-profile': 4.2, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 11.6, 'root--mongodb-geo': 5.25, 'root--mongodb-profile': 11.75, 'root--mongodb-rate': 3.283333333333333, 'root--mongodb-recommendation': 8.55, 'root--mongodb-reservation': 3.283333333333333, 'root--mongodb-user': 11.833333333333334, 'root--profile': 4.416666666666667, 'root--rate': 11.266666666666667, 'root--recommendation': 4.133333333333334, 'root--reservation': 3.283333333333333, 'root--search': 4.366666666666666, 'root--user': 3.566666666666667}",1650238965.8577778,1650238995.9093785
1650238995.9101107,89324.0,68.656,106.282,0.486,"{'root--consul': 17.0, 'root--frontend': 28.0, 'root--geo': 3.0, 'root--jaeger': 14.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 15.0, 'root--mongodb-geo': 6.0, 'root--mongodb-profile': 10.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 9.0, 'root--profile': 3.0, 'root--rate': 15.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 5.0, 'root--user': 3.0}",1650238995.9101107,1650239025.9678154
1650239025.9684956,89323.0,52.985,110.711,0.42100000000000004,"{'root--consul': 17.0, 'root--frontend': 28.0, 'root--geo': 3.0, 'root--jaeger': 14.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 15.0, 'root--mongodb-geo': 6.0, 'root--mongodb-profile': 10.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 9.0, 'root--profile': 3.0, 'root--rate': 15.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 5.0, 'root--user': 3.0}",1650239025.9684956,1650239056.4988382
1650239056.4996033,89325.0,57.656,117.013,0.514,"{'root--consul': 17.0, 'root--frontend': 28.0, 'root--geo': 3.0, 'root--jaeger': 14.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 15.0, 'root--mongodb-geo': 6.0, 'root--mongodb-profile': 10.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 9.0, 'root--profile': 3.0, 'root--rate': 15.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 5.0, 'root--user': 3.0}",1650239056.4996033,1650239086.546794
1650239086.5474842,89323.0,55.986,111.551,0.423,"{'root--consul': 17.0, 'root--frontend': 28.0, 'root--geo': 3.0, 'root--jaeger': 14.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 15.0, 'root--mongodb-geo': 6.0, 'root--mongodb-profile': 10.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 9.0, 'root--profile': 3.0, 'root--rate': 15.0, 'root--recommendation': 3.0, 'root--reservation': 3.0, 'root--search': 5.0, 'root--user': 3.0}",1650239086.5474842,1650239116.5850575
1650239116.5857337,82698.0,185.278,4542.46,539.3240000000001,"{'root--consul': 11.918032786885245, 'root--frontend': 15.80327868852459, 'root--geo': 3.918032786885246, 'root--jaeger': 8.950819672131148, 'root--memcached-profile': 9.19672131147541, 'root--memcached-rate': 3.459016393442623, 'root--memcached-reserve': 9.491803278688524, 'root--mongodb-geo': 7.049180327868853, 'root--mongodb-profile': 10.852459016393443, 'root--mongodb-rate': 6.377049180327869, 'root--mongodb-recommendation': 6.868852459016393, 'root--mongodb-reservation': 3.4262295081967213, 'root--mongodb-user': 8.540983606557377, 'root--profile': 3.0, 'root--rate': 15.819672131147541, 'root--recommendation': 3.0, 'root--reservation': 5.786885245901639, 'root--search': 7.311475409836065, 'root--user': 5.704918032786885}",1650239116.5857337,1650239147.1213324
1650239147.1219766,79935.0,1829.841,6256.102,2259.75,"{'root--consul': 7.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 3.0, 'root--memcached-profile': 17.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 12.0, 'root--mongodb-rate': 12.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 3.0, 'root--rate': 17.0, 'root--recommendation': 3.0, 'root--reservation': 10.0, 'root--search': 11.0, 'root--user': 10.0}",1650239147.1219766,1650239177.6546009
1650239177.655233,68531.0,3929.215,6124.665,3485.539,"{'root--consul': 7.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 3.0, 'root--memcached-profile': 17.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 12.0, 'root--mongodb-rate': 12.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 3.0, 'root--rate': 17.0, 'root--recommendation': 3.0, 'root--reservation': 10.0, 'root--search': 11.0, 'root--user': 10.0}",1650239177.655233,1650239207.6980176
1650239207.6987336,85527.0,770.675,6177.368,1204.222,"{'root--consul': 7.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 3.0, 'root--memcached-profile': 17.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 12.0, 'root--mongodb-rate': 12.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 3.0, 'root--rate': 17.0, 'root--recommendation': 3.0, 'root--reservation': 10.0, 'root--search': 11.0, 'root--user': 10.0}",1650239207.6987336,1650239237.7452846
1650239237.7459574,84877.0,819.091,7256.467,1338.5870000000002,"{'root--consul': 7.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 3.0, 'root--memcached-profile': 17.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 10.0, 'root--mongodb-profile': 12.0, 'root--mongodb-rate': 12.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 3.0, 'root--rate': 17.0, 'root--recommendation': 3.0, 'root--reservation': 10.0, 'root--search': 11.0, 'root--user': 10.0}",1650239237.7459574,1650239267.7972033
1650239267.7978785,86515.0,1517.149,7330.674,1858.9660000000001,"{'root--consul': 7.6, 'root--frontend': 6.733333333333333, 'root--geo': 4.7, 'root--jaeger': 3.2, 'root--memcached-profile': 14.9, 'root--memcached-rate': 4.533333333333333, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 10.933333333333334, 'root--mongodb-profile': 11.066666666666666, 'root--mongodb-rate': 13.4, 'root--mongodb-recommendation': 7.8, 'root--mongodb-reservation': 3.8, 'root--mongodb-user': 8.0, 'root--profile': 4.3, 'root--rate': 14.2, 'root--recommendation': 3.0, 'root--reservation': 9.8, 'root--search': 10.6, 'root--user': 8.833333333333334}",1650239267.7978785,1650239297.8455474
1650239297.8462632,89307.0,67.393,398.609,53.166000000000004,"{'root--consul': 10.0, 'root--frontend': 18.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 15.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 19.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 8.0, 'root--profile': 13.0, 'root--rate': 3.0, 'root--recommendation': 3.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 3.0}",1650239297.8462632,1650239327.90606
1650239327.9067936,89277.0,61.711,328.975,48.8,"{'root--consul': 10.0, 'root--frontend': 18.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 15.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 19.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 8.0, 'root--profile': 13.0, 'root--rate': 3.0, 'root--recommendation': 3.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 3.0}",1650239327.9067936,1650239357.958232
1650239357.9589267,89240.0,63.273,299.701,42.177,"{'root--consul': 10.0, 'root--frontend': 18.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 15.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 19.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 8.0, 'root--profile': 13.0, 'root--rate': 3.0, 'root--recommendation': 3.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 3.0}",1650239357.9589267,1650239388.002217
1650239388.0029528,89282.0,64.123,247.555,31.226,"{'root--consul': 10.0, 'root--frontend': 18.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 15.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 19.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 8.0, 'root--profile': 13.0, 'root--rate': 3.0, 'root--recommendation': 3.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 3.0}",1650239388.0029528,1650239418.0542142
1650239418.0549154,89094.0,59.046,352.77,49.172,"{'root--consul': 9.933333333333334, 'root--frontend': 18.0, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 10.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 15.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 19.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 8.0, 'root--profile': 13.0, 'root--rate': 3.0, 'root--recommendation': 3.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 3.0}",1650239418.0549154,1650239448.1067677
1650239448.1073482,80991.0,144.094,4292.21,550.809,"{'root--consul': 6.0, 'root--frontend': 11.229508196721312, 'root--geo': 14.78688524590164, 'root--jaeger': 6.60655737704918, 'root--memcached-profile': 11.868852459016393, 'root--memcached-rate': 8.80327868852459, 'root--memcached-reserve': 5.672131147540983, 'root--mongodb-geo': 7.786885245901639, 'root--mongodb-profile': 10.60655737704918, 'root--mongodb-rate': 15.524590163934427, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.573770491803279, 'root--mongodb-user': 3.6557377049180326, 'root--profile': 8.655737704918034, 'root--rate': 3.0, 'root--recommendation': 10.459016393442623, 'root--reservation': 3.7868852459016393, 'root--search': 9.836065573770492, 'root--user': 3.8360655737704916}",1650239448.1073482,1650239478.6406221
1650239478.6415975,89320.0,66.843,105.177,3.096,"{'root--consul': 6.0, 'root--frontend': 11.0, 'root--geo': 16.0, 'root--jaeger': 7.0, 'root--memcached-profile': 12.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 11.0, 'root--mongodb-rate': 15.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 6.0, 'root--mongodb-user': 3.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 12.0, 'root--reservation': 3.0, 'root--search': 10.0, 'root--user': 4.0}",1650239478.6415975,1650239508.6925356
1650239508.6936164,89318.0,64.87,107.334,3.6439999999999997,"{'root--consul': 6.0, 'root--frontend': 11.0, 'root--geo': 16.0, 'root--jaeger': 7.0, 'root--memcached-profile': 12.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 11.0, 'root--mongodb-rate': 15.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 6.0, 'root--mongodb-user': 3.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 12.0, 'root--reservation': 3.0, 'root--search': 10.0, 'root--user': 4.0}",1650239508.6936164,1650239538.7415175
1650239538.7421405,89315.0,58.537,105.187,3.3939999999999997,"{'root--consul': 6.0, 'root--frontend': 11.0, 'root--geo': 16.0, 'root--jaeger': 7.0, 'root--memcached-profile': 12.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 11.0, 'root--mongodb-rate': 15.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 6.0, 'root--mongodb-user': 3.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 12.0, 'root--reservation': 3.0, 'root--search': 10.0, 'root--user': 4.0}",1650239538.7421405,1650239568.7803812
1650239568.7810864,89320.0,55.797,115.554,3.585,"{'root--consul': 6.0, 'root--frontend': 11.0, 'root--geo': 16.0, 'root--jaeger': 7.0, 'root--memcached-profile': 12.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 11.0, 'root--mongodb-rate': 15.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 6.0, 'root--mongodb-user': 3.0, 'root--profile': 8.0, 'root--rate': 3.0, 'root--recommendation': 12.0, 'root--reservation': 3.0, 'root--search': 10.0, 'root--user': 4.0}",1650239568.7810864,1650239598.8186061
1650239598.8192382,89267.0,62.222,2251.399,252.78,"{'root--consul': 10.083333333333334, 'root--frontend': 11.0, 'root--geo': 17.166666666666668, 'root--jaeger': 8.166666666666666, 'root--memcached-profile': 12.583333333333334, 'root--memcached-rate': 4.8, 'root--memcached-reserve': 6.583333333333333, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 7.5, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 4.166666666666667, 'root--mongodb-reservation': 12.283333333333333, 'root--mongodb-user': 3.0, 'root--profile': 5.083333333333333, 'root--rate': 7.4, 'root--recommendation': 10.833333333333334, 'root--reservation': 4.1, 'root--search': 5.916666666666667, 'root--user': 5.033333333333333}",1650239598.8192382,1650239628.8620262
1650239628.8630185,89307.0,60.655,568.584,75.723,"{'root--consul': 13.0, 'root--frontend': 11.0, 'root--geo': 18.0, 'root--jaeger': 9.0, 'root--memcached-profile': 13.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 5.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 17.0, 'root--mongodb-user': 3.0, 'root--profile': 3.0, 'root--rate': 11.0, 'root--recommendation': 10.0, 'root--reservation': 5.0, 'root--search': 3.0, 'root--user': 6.0}",1650239628.8630185,1650239658.9105778
1650239658.9111905,89315.0,67.988,104.52,12.539000000000001,"{'root--consul': 13.0, 'root--frontend': 11.0, 'root--geo': 18.0, 'root--jaeger': 9.0, 'root--memcached-profile': 13.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 5.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 17.0, 'root--mongodb-user': 3.0, 'root--profile': 3.0, 'root--rate': 11.0, 'root--recommendation': 10.0, 'root--reservation': 5.0, 'root--search': 3.0, 'root--user': 6.0}",1650239658.9111905,1650239689.4528234
1650239689.4534516,89310.0,68.632,101.19,13.815,"{'root--consul': 13.0, 'root--frontend': 11.0, 'root--geo': 18.0, 'root--jaeger': 9.0, 'root--memcached-profile': 13.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 5.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 17.0, 'root--mongodb-user': 3.0, 'root--profile': 3.0, 'root--rate': 11.0, 'root--recommendation': 10.0, 'root--reservation': 5.0, 'root--search': 3.0, 'root--user': 6.0}",1650239689.4534516,1650239719.5049975
