,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1650194678.8025599,88929.0,133.108,105.612,157.165,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 38.0, 'root--jaeger': 4.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 5.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 13.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 5.0, 'root--reservation': 15.0, 'root--search': 4.0, 'root--user': 6.0}",1650194678.8025599,1650194708.8497016
1650194708.850427,88960.0,123.138,117.868,104.066,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 38.0, 'root--jaeger': 4.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 5.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 13.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 5.0, 'root--reservation': 15.0, 'root--search': 4.0, 'root--user': 6.0}",1650194708.850427,1650194738.914051
1650194738.9147675,88551.0,249.592,107.613,266.69599999999997,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 38.0, 'root--jaeger': 4.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 5.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 13.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 5.0, 'root--reservation': 15.0, 'root--search': 4.0, 'root--user': 6.0}",1650194738.9147675,1650194768.9486115
1650194768.9493392,88832.0,165.236,103.894,205.296,"{'root--consul': 4.0, 'root--frontend': 13.0, 'root--geo': 38.0, 'root--jaeger': 4.0, 'root--memcached-profile': 11.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 5.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 13.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 5.0, 'root--reservation': 15.0, 'root--search': 4.0, 'root--user': 6.0}",1650194768.9493392,1650194798.9930143
1650194798.9936776,71677.0,284.996,104.545,523.863,"{'root--consul': 4.262295081967213, 'root--frontend': 11.524590163934427, 'root--geo': 36.19672131147541, 'root--jaeger': 4.0, 'root--memcached-profile': 10.508196721311476, 'root--memcached-rate': 6.508196721311475, 'root--memcached-reserve': 4.327868852459017, 'root--mongodb-geo': 5.524590163934426, 'root--mongodb-profile': 4.868852459016393, 'root--mongodb-rate': 3.262295081967213, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.295081967213115, 'root--mongodb-user': 11.950819672131148, 'root--profile': 3.098360655737705, 'root--rate': 4.163934426229508, 'root--recommendation': 4.901639344262295, 'root--reservation': 15.131147540983607, 'root--search': 3.901639344262295, 'root--user': 6.557377049180328}",1650194798.9936776,1650194829.5563755
1650194829.557416,74526.0,3288.879,186.807,1076.597,"{'root--consul': 6.0, 'root--frontend': 4.0, 'root--geo': 27.0, 'root--jaeger': 4.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 5.0, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 18.0, 'root--search': 3.0, 'root--user': 21.9672131147541}",1650194829.557416,1650194860.1007216
1650194860.1016495,73834.0,3741.46,199.384,1108.743,"{'root--consul': 6.0, 'root--frontend': 4.0, 'root--geo': 27.0, 'root--jaeger': 4.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 5.0, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 18.0, 'root--search': 3.0, 'root--user': 22.0}",1650194860.1016495,1650194890.6530526
1650194890.6537607,43048.0,5527.27,253.339,2978.0029999999997,"{'root--consul': 6.0, 'root--frontend': 4.0, 'root--geo': 27.0, 'root--jaeger': 4.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 5.0, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 18.0, 'root--search': 3.0, 'root--user': 22.0}",1650194890.6537607,1650194921.209805
1650194921.2105045,72801.0,3451.786,196.201,1240.014,"{'root--consul': 6.0, 'root--frontend': 4.0, 'root--geo': 27.0, 'root--jaeger': 4.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 7.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 5.0, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 18.0, 'root--search': 3.0, 'root--user': 22.0}",1650194921.2105045,1650194951.2595556
1650194981.8133357,30741.0,5409.427,248.213,2242.676,"{'root--consul': 4.032786885245901, 'root--frontend': 4.0, 'root--geo': 23.065573770491802, 'root--jaeger': 4.540983606557377, 'root--memcached-profile': 24.491803278688526, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.032786885245901, 'root--mongodb-geo': 5.262295081967213, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 8.049180327868852, 'root--mongodb-recommendation': 9.491803278688524, 'root--mongodb-reservation': 5.475409836065574, 'root--mongodb-user': 4.491803278688525, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 10.885245901639344, 'root--search': 3.5081967213114753, 'root--user': 13.360655737704919}",1650194981.8133357,1650195012.3704095
1650195012.3711367,72261.0,3639.014,206.697,1152.069,"{'root--consul': 3.0, 'root--frontend': 4.0, 'root--geo': 21.0, 'root--jaeger': 5.0, 'root--memcached-profile': 42.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 5.0}",1650195012.3711367,1650195042.4212525
1650195042.4219027,58607.0,3595.904,221.945,1523.293,"{'root--consul': 3.0, 'root--frontend': 4.0, 'root--geo': 21.0, 'root--jaeger': 5.0, 'root--memcached-profile': 42.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 5.0}",1650195042.4219027,1650195072.9759505
1650195072.9767327,67620.0,4872.083,221.312,1498.9189999999999,"{'root--consul': 3.0, 'root--frontend': 4.0, 'root--geo': 21.0, 'root--jaeger': 5.0, 'root--memcached-profile': 42.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 15.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 7.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 5.0}",1650195072.9767327,1650195103.0245252
1650195133.083025,76980.0,3605.914,156.472,743.8480000000001,"{'root--consul': 4.3, 'root--frontend': 4.0, 'root--geo': 17.4, 'root--jaeger': 4.533333333333333, 'root--memcached-profile': 33.13333333333333, 'root--memcached-rate': 3.7666666666666666, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.05, 'root--mongodb-profile': 4.566666666666666, 'root--mongodb-rate': 9.716666666666667, 'root--mongodb-recommendation': 12.983333333333333, 'root--mongodb-reservation': 4.316666666666666, 'root--mongodb-user': 4.0, 'root--profile': 3.7666666666666666, 'root--rate': 6.616666666666666, 'root--recommendation': 4.0, 'root--reservation': 7.9, 'root--search': 4.233333333333333, 'root--user': 4.85}",1650195133.083025,1650195163.1389678
1650195163.1396625,89244.0,53.478,119.386,38.773,"{'root--consul': 11.0, 'root--frontend': 4.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 4.0, 'root--profile': 3.8, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 58.916666666666664, 'root--search': 6.0, 'root--user': 4.0}",1650195163.1396625,1650195193.1840973
1650195193.1848044,89274.0,65.844,112.027,25.619,"{'root--consul': 11.0, 'root--frontend': 4.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 59.0, 'root--search': 6.0, 'root--user': 4.0}",1650195193.1848044,1650195223.2338655
1650195223.2345676,81675.0,1408.842,202.507,2051.199,"{'root--consul': 11.0, 'root--frontend': 4.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 59.0, 'root--search': 6.0, 'root--user': 4.0}",1650195223.2345676,1650195253.7752392
1650195253.7759733,89103.0,120.436,101.221,257.378,"{'root--consul': 11.0, 'root--frontend': 4.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 59.0, 'root--search': 6.0, 'root--user': 4.0}",1650195253.7759733,1650195283.8153622
1650195283.816087,87617.0,564.755,117.658,757.243,"{'root--consul': 10.766666666666667, 'root--frontend': 4.0, 'root--geo': 9.0, 'root--jaeger': 3.0, 'root--memcached-profile': 3.966666666666667, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 7.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 59.0, 'root--search': 6.0, 'root--user': 4.0}",1650195283.816087,1650195313.8675506
1650195313.868192,89286.0,52.36,114.175,11.663,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 28.433333333333334, 'root--jaeger': 4.866666666666666, 'root--memcached-profile': 3.0, 'root--memcached-rate': 8.6, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.266666666666667, 'root--mongodb-rate': 10.183333333333334, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 5.233333333333333, 'root--mongodb-user': 6.65, 'root--profile': 6.483333333333333, 'root--rate': 4.233333333333333, 'root--recommendation': 4.0, 'root--reservation': 27.2, 'root--search': 10.05, 'root--user': 6.45}",1650195313.868192,1650195343.9097354
1650195343.9105482,89294.0,52.285,102.053,12.800999999999998,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 31.0, 'root--jaeger': 5.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 7.0, 'root--profile': 9.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 23.0, 'root--search': 11.0, 'root--user': 7.0}",1650195343.9105482,1650195373.9578614
1650195373.9585767,89284.0,65.148,104.265,13.784,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 31.0, 'root--jaeger': 5.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 7.0, 'root--profile': 9.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 23.0, 'root--search': 11.0, 'root--user': 7.0}",1650195373.9585767,1650195404.5082483
1650195404.5089633,89311.0,51.777,118.316,11.969000000000001,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 31.0, 'root--jaeger': 5.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 11.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 7.0, 'root--profile': 9.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 23.0, 'root--search': 11.0, 'root--user': 7.0}",1650195404.5089633,1650195434.550418
1650195465.087115,87130.0,322.853,107.648,605.2080000000001,"{'root--consul': 4.0, 'root--frontend': 4.6, 'root--geo': 37.6, 'root--jaeger': 23.133333333333333, 'root--memcached-profile': 3.0, 'root--memcached-rate': 7.566666666666666, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 3.8833333333333333, 'root--mongodb-profile': 3.3333333333333335, 'root--mongodb-rate': 6.8, 'root--mongodb-recommendation': 4.566666666666666, 'root--mongodb-reservation': 3.8666666666666667, 'root--mongodb-user': 5.3, 'root--profile': 6.166666666666667, 'root--rate': 5.133333333333334, 'root--recommendation': 4.0, 'root--reservation': 12.233333333333333, 'root--search': 7.6, 'root--user': 4.733333333333333}",1650195465.087115,1650195495.1371572
1650195495.1379495,89278.0,64.437,116.121,31.459,"{'root--consul': 4.0, 'root--frontend': 5.0, 'root--geo': 42.0, 'root--jaeger': 37.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 5.0, 'root--user': 3.0}",1650195495.1379495,1650195525.1845975
1650195525.1853075,89203.0,55.14,109.012,80.71300000000001,"{'root--consul': 4.0, 'root--frontend': 5.0, 'root--geo': 42.0, 'root--jaeger': 37.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 5.0, 'root--user': 3.0}",1650195525.1853075,1650195555.2363355
1650195555.2370298,89293.0,50.567,110.56,55.055,"{'root--consul': 4.0, 'root--frontend': 5.0, 'root--geo': 42.0, 'root--jaeger': 37.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 7.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 5.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 5.0, 'root--user': 3.0}",1650195555.2370298,1650195585.2739098
1650195615.3305695,89307.0,50.656,119.401,45.318000000000005,"{'root--consul': 7.4, 'root--frontend': 5.3, 'root--geo': 39.0, 'root--jaeger': 27.1, 'root--memcached-profile': 4.633333333333334, 'root--memcached-rate': 6.1, 'root--memcached-reserve': 3.7, 'root--mongodb-geo': 5.533333333333333, 'root--mongodb-profile': 3.2666666666666666, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.733333333333333, 'root--mongodb-reservation': 3.2666666666666666, 'root--mongodb-user': 4.0, 'root--profile': 3.7333333333333334, 'root--rate': 5.466666666666667, 'root--recommendation': 3.7333333333333334, 'root--reservation': 9.5, 'root--search': 4.733333333333333, 'root--user': 3.15}",1650195615.3305695,1650195645.3722372
1650195645.3729641,89297.0,58.835,104.9,13.421,"{'root--consul': 17.0, 'root--frontend': 6.0, 'root--geo': 32.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 32.0, 'root--search': 4.0, 'root--user': 4.0}",1650195645.3729641,1650195675.4217026
1650195675.4224553,89309.0,66.838,109.755,10.062999999999999,"{'root--consul': 17.0, 'root--frontend': 6.0, 'root--geo': 32.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 32.0, 'root--search': 4.0, 'root--user': 4.0}",1650195675.4224553,1650195705.4713998
1650195705.4720855,89303.0,60.571,108.112,10.431,"{'root--consul': 17.0, 'root--frontend': 6.0, 'root--geo': 32.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 32.0, 'root--search': 4.0, 'root--user': 4.0}",1650195705.4720855,1650195735.5098574
1650195735.51055,89309.0,57.367,118.373,9.981,"{'root--consul': 17.0, 'root--frontend': 6.0, 'root--geo': 32.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 32.0, 'root--search': 4.0, 'root--user': 4.0}",1650195735.51055,1650195766.0580242
1650195766.0587554,89305.0,59.043,102.535,11.411,"{'root--consul': 17.0, 'root--frontend': 5.9, 'root--geo': 32.0, 'root--jaeger': 4.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 7.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 3.0, 'root--rate': 4.0, 'root--recommendation': 3.0, 'root--reservation': 32.0, 'root--search': 4.0, 'root--user': 4.0}",1650195766.0587554,1650195796.1156876
1650195796.1164155,89315.0,55.165,107.174,8.401,"{'root--consul': 7.0, 'root--frontend': 5.0, 'root--geo': 3.0, 'root--jaeger': 19.466666666666665, 'root--memcached-profile': 8.033333333333333, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 7.966666666666667, 'root--mongodb-profile': 5.933333333333334, 'root--mongodb-rate': 5.933333333333334, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 3.033333333333333, 'root--mongodb-user': 8.833333333333334, 'root--profile': 15.85, 'root--rate': 4.0, 'root--recommendation': 5.833333333333333, 'root--reservation': 29.1, 'root--search': 4.0, 'root--user': 4.933333333333334}",1650195796.1164155,1650195826.1683636
1650195826.1690722,89313.0,60.032,118.624,8.142000000000001,"{'root--consul': 7.0, 'root--frontend': 5.0, 'root--geo': 3.0, 'root--jaeger': 20.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 6.0, 'root--mongodb-rate': 6.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 9.0, 'root--profile': 17.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 29.0, 'root--search': 4.0, 'root--user': 5.0}",1650195826.1690722,1650195856.2173202
1650195856.2179632,86909.0,516.625,108.457,690.155,"{'root--consul': 7.0, 'root--frontend': 5.0, 'root--geo': 3.0, 'root--jaeger': 20.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 6.0, 'root--mongodb-rate': 6.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 9.0, 'root--profile': 17.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 29.0, 'root--search': 4.0, 'root--user': 5.0}",1650195856.2179632,1650195886.7598894
1650195886.7606127,89314.0,61.688,100.546,8.496,"{'root--consul': 7.0, 'root--frontend': 5.0, 'root--geo': 3.0, 'root--jaeger': 20.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 6.0, 'root--mongodb-rate': 6.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 3.0, 'root--mongodb-user': 9.0, 'root--profile': 17.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 29.0, 'root--search': 4.0, 'root--user': 5.0}",1650195886.7606127,1650195916.813165
1650195946.8583975,46980.0,1190.503,115.076,874.7280000000001,"{'root--consul': 3.918032786885246, 'root--frontend': 3.459016393442623, 'root--geo': 12.098360655737705, 'root--jaeger': 7.672131147540983, 'root--memcached-profile': 4.918032786885246, 'root--memcached-rate': 5.311475409836065, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 6.180327868852459, 'root--mongodb-profile': 13.459016393442623, 'root--mongodb-rate': 4.786885245901639, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 9.459016393442623, 'root--mongodb-user': 5.360655737704918, 'root--profile': 9.01639344262295, 'root--rate': 13.245901639344263, 'root--recommendation': 4.852459016393443, 'root--reservation': 20.39344262295082, 'root--search': 4.0, 'root--user': 4.426229508196721}",1650195946.8583975,1650195977.3976345
1650195977.3983939,28116.0,1682.759,104.377,681.6610000000001,"{'root--consul': 3.0, 'root--frontend': 3.0, 'root--geo': 18.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 6.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.0327868852459, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 14.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 23.0, 'root--recommendation': 4.0, 'root--reservation': 14.0, 'root--search': 4.0, 'root--user': 4.0}",1650195977.3983939,1650196007.935742
1650196007.9364355,23240.0,57.24,116.277,60.813,"{'root--consul': 3.0, 'root--frontend': 3.0, 'root--geo': 18.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 6.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 14.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 23.0, 'root--recommendation': 4.0, 'root--reservation': 14.0, 'root--search': 4.0, 'root--user': 4.0}",1650196007.9364355,1650196038.495041
1650196038.4957294,20298.0,64.337,107.671,11.164000000000001,"{'root--consul': 3.0, 'root--frontend': 3.0, 'root--geo': 18.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 6.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 5.0, 'root--mongodb-profile': 19.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 14.0, 'root--mongodb-user': 3.0, 'root--profile': 4.0, 'root--rate': 23.0, 'root--recommendation': 4.0, 'root--reservation': 14.0, 'root--search': 4.0, 'root--user': 4.0}",1650196038.4957294,1650196069.044395
